sales_id,sale_date,sale_month,hcp_id,territory_id,rep_id,product_id,units_sold,gross_sales,discount_amount,net_sales,sales_channel
SALE007854,2025-08-05,2025-08,HCP0020,T008,REP032,PROD023,40,133396.0,9869.09,123526.91,Distributor
SALE007855,2025-08-16,2025-08,HCP0080,T008,REP032,PROD008,8,33729.6,2845.15,30884.45,Distributor
SALE007856,2025-08-24,2025-08,HCP0116,T008,REP032,PROD023,70,233443.0,33588.73,199854.27,Retail
SALE007857,2025-08-25,2025-08,HCP0200,T008,REP032,PROD020,20,85505.6,6255.9,79249.7,Retail
SALE007858,2025-08-21,2025-08,HCP0020,T008,REP032,PROD007,10,26415.3,1810.92,24604.38,Distributor
SALE007859,2025-08-11,2025-08,HCP0164,T008,REP032,PROD019,28,40368.44,1905.26,38463.18,Retail
SALE007860,2025-08-07,2025-08,HCP0008,T008,REP032,PROD018,96,307764.48,6916.31,300848.17,Distributor
SALE007861,2025-08-17,2025-08,HCP0260,T008,REP032,PROD022,59,179066.77,14641.07,164425.7,Distributor
SALE007862,2025-08-08,2025-08,HCP0068,T008,REP032,PROD013,28,31888.92,2621.94,29266.98,Hospital
SALE007863,2025-08-20,2025-08,HCP0284,T008,REP032,PROD015,96,312978.24,16183.39,296794.85,Hospital
SALE007864,2025-08-01,2025-08,HCP0260,T008,REP032,PROD014,136,213926.64,23972.49,189954.15,Distributor
SALE007865,2025-08-05,2025-08,HCP0344,T008,REP032,PROD009,35,40463.15,2946.96,37516.19,Hospital
SALE007866,2025-08-23,2025-08,HCP0260,T008,REP032,PROD022,99,300467.97,7841.65,292626.32,Distributor
SALE007867,2025-08-02,2025-08,HCP0284,T008,REP032,PROD023,86,286801.4,27454.27,259347.13,Retail
SALE007868,2025-08-29,2025-08,HCP0176,T008,REP032,PROD010,12,2922.48,439.19,2483.29,Retail
SALE007869,2025-08-10,2025-08,HCP0428,T008,REP032,PROD009,30,34682.7,4003.77,30678.93,Distributor
SALE007870,2025-08-27,2025-08,HCP0213,T009,REP033,PROD003,69,278998.05,40077.82,238920.23,Hospital
SALE007871,2025-08-24,2025-08,HCP0381,T009,REP033,PROD004,78,190234.98,24344.35,165890.63,Retail
SALE007872,2025-08-18,2025-08,HCP0357,T009,REP033,PROD005,18,10054.62,1487.7,8566.92,Distributor
SALE007873,2025-08-21,2025-08,HCP0141,T009,REP033,PROD018,27,86558.76,6613.88,79944.88,Hospital
SALE007874,2025-08-06,2025-08,HCP0093,T009,REP033,PROD016,60,12958.8,1092.44,11866.36,Retail
SALE007875,2025-08-26,2025-08,HCP0057,T009,REP033,PROD018,15,48088.2,2985.16,45103.04,Hospital
SALE007876,2025-08-22,2025-08,HCP0081,T009,REP033,PROD006,16,59125.28,7340.46,51784.82,Hospital
SALE007877,2025-08-02,2025-08,HCP0117,T009,REP033,PROD014,16,25167.84,1243.59,23924.25,Distributor
SALE007878,2025-08-06,2025-08,HCP0117,T009,REP033,PROD022,57,172996.71,9805.11,163191.6,Hospital
SALE007879,2025-08-13,2025-08,HCP0417,T009,REP033,PROD013,8,9111.12,902.81,8208.31,Hospital
SALE007880,2025-08-25,2025-08,HCP0429,T009,REP033,PROD010,86,20944.44,2999.81,17944.63,Distributor
SALE007881,2025-08-14,2025-08,HCP0165,T009,REP033,PROD001,40,65074.8,5451.84,59622.96,Retail
SALE007882,2025-08-19,2025-08,HCP0285,T009,REP033,PROD022,28,84980.84,7774.8,77206.04,Retail
SALE007883,2025-08-27,2025-08,HCP0333,T009,REP033,PROD018,36,115411.68,2987.93,112423.75,Hospital
SALE007884,2025-08-26,2025-08,HCP0393,T009,REP033,PROD005,56,31281.04,4386.31,26894.73,Retail
SALE007885,2025-08-15,2025-08,HCP0189,T009,REP033,PROD002,28,36526.28,1666.75,34859.53,Hospital
SALE007886,2025-08-14,2025-08,HCP0309,T009,REP033,PROD004,44,107312.04,4941.99,102370.05,Distributor
SALE007887,2025-08-07,2025-08,HCP0069,T009,REP033,PROD024,26,3324.62,270.18,3054.44,Hospital
SALE007888,2025-08-11,2025-08,HCP0057,T009,REP033,PROD018,24,76941.12,2896.75,74044.37,Retail
SALE007889,2025-08-01,2025-08,HCP0153,T009,REP033,PROD018,61,195558.68,7680.75,187877.93,Hospital
SALE007890,2025-08-08,2025-08,HCP0489,T009,REP033,PROD025,25,6546.0,814.04,5731.96,Hospital
SALE007891,2025-08-01,2025-08,HCP0117,T009,REP033,PROD014,113,177747.87,19207.7,158540.17,Distributor
SALE007892,2025-08-07,2025-08,HCP0249,T009,REP033,PROD013,97,110472.33,7853.36,102618.97,Hospital
SALE007893,2025-08-21,2025-08,HCP0405,T009,REP033,PROD012,56,82524.4,12242.97,70281.43,Hospital
SALE007894,2025-08-01,2025-08,HCP0489,T009,REP033,PROD001,88,143164.56,20850.14,122314.42,Distributor
SALE007895,2025-08-19,2025-08,HCP0189,T009,REP033,PROD010,54,13151.16,1726.46,11424.7,Retail
SALE007896,2025-08-01,2025-08,HCP0045,T009,REP033,PROD004,7,17072.37,1106.62,15965.75,Distributor
SALE007897,2025-08-31,2025-08,HCP0069,T009,REP033,PROD024,48,6137.76,772.88,5364.88,Hospital
SALE007898,2025-08-29,2025-08,HCP0069,T009,REP033,PROD024,12,1534.44,136.25,1398.19,Hospital
SALE007899,2025-08-25,2025-08,HCP0310,T010,REP034,PROD011,49,209418.65,25751.41,183667.24,Retail
SALE007900,2025-08-10,2025-08,HCP0442,T010,REP034,PROD021,43,64917.1,7617.0,57300.1,Retail
SALE007901,2025-08-20,2025-08,HCP0106,T010,REP034,PROD020,82,350572.96,47622.12,302950.84,Hospital
SALE007902,2025-08-18,2025-08,HCP0490,T010,REP034,PROD004,32,78045.12,7708.77,70336.35,Distributor
SALE007903,2025-08-17,2025-08,HCP0034,T010,REP034,PROD003,58,234520.1,21030.26,213489.84,Hospital
SALE007904,2025-08-23,2025-08,HCP0298,T010,REP034,PROD005,93,51948.87,4478.42,47470.45,Retail
SALE007905,2025-08-27,2025-08,HCP0274,T010,REP034,PROD021,34,51329.8,2901.07,48428.73,Distributor
SALE007906,2025-08-04,2025-08,HCP0334,T010,REP034,PROD013,39,44416.71,4101.61,40315.1,Distributor
SALE007907,2025-08-15,2025-08,HCP0262,T010,REP034,PROD002,106,138278.06,8044.12,130233.94,Distributor
SALE007908,2025-08-06,2025-08,HCP0118,T010,REP034,PROD006,22,81297.26,4920.87,76376.39,Hospital
SALE007909,2025-08-23,2025-08,HCP0214,T010,REP034,PROD003,56,226433.2,20819.21,205613.99,Distributor
SALE007910,2025-08-16,2025-08,HCP0022,T010,REP034,PROD019,100,144173.0,5915.72,138257.28,Distributor
SALE007911,2025-08-19,2025-08,HCP0466,T010,REP034,PROD002,39,50875.89,2920.07,47955.82,Retail
SALE007912,2025-08-19,2025-08,HCP0094,T010,REP034,PROD017,32,122482.88,4085.32,118397.56,Distributor
SALE007913,2025-08-01,2025-08,HCP0310,T010,REP034,PROD003,55,222389.75,30116.86,192272.89,Hospital
SALE007914,2025-08-15,2025-08,HCP0478,T010,REP034,PROD024,32,4091.84,229.34,3862.5,Distributor
SALE007915,2025-08-20,2025-08,HCP0382,T010,REP034,PROD006,40,147813.2,10476.24,137336.96,Hospital
SALE007916,2025-08-05,2025-08,HCP0142,T010,REP034,PROD003,39,157694.55,21820.06,135874.49,Distributor
SALE007917,2025-08-20,2025-08,HCP0154,T010,REP034,PROD004,60,146334.6,22896.88,123437.72,Distributor
SALE007918,2025-08-03,2025-08,HCP0334,T010,REP034,PROD013,16,18222.24,1372.13,16850.11,Hospital
SALE007919,2025-08-13,2025-08,HCP0466,T010,REP034,PROD002,18,23481.18,2386.34,21094.84,Hospital
SALE007920,2025-08-15,2025-08,HCP0334,T010,REP034,PROD005,34,18992.06,1527.92,17464.14,Hospital
SALE007921,2025-08-31,2025-08,HCP0310,T010,REP034,PROD011,52,222240.2,30165.19,192075.01,Retail
SALE007922,2025-08-23,2025-08,HCP0406,T010,REP034,PROD004,48,117067.68,9193.91,107873.77,Retail
SALE007923,2025-08-23,2025-08,HCP0274,T010,REP034,PROD013,76,86555.64,9915.05,76640.59,Hospital
SALE007924,2025-08-30,2025-08,HCP0322,T010,REP034,PROD004,12,29266.92,4305.23,24961.69,Hospital
SALE007925,2025-08-08,2025-08,HCP0142,T010,REP034,PROD011,43,183775.55,11409.66,172365.89,Hospital
SALE007926,2025-08-20,2025-08,HCP0430,T010,REP034,PROD004,40,97556.4,15577.41,81978.99,Hospital
SALE007927,2025-08-08,2025-08,HCP0250,T010,REP034,PROD005,97,54183.23,5324.23,48859.0,Hospital
SALE007928,2025-08-28,2025-08,HCP0227,T011,REP035,PROD008,70,295134.0,8305.05,286828.95,Distributor
SALE007929,2025-08-14,2025-08,HCP0275,T011,REP035,PROD009,99,114452.91,10111.85,104341.06,Hospital
SALE007930,2025-08-12,2025-08,HCP0215,T011,REP035,PROD009,26,30058.34,2900.5,27157.84,Distributor
SALE007931,2025-08-26,2025-08,HCP0371,T011,REP035,PROD019,96,138406.08,9671.83,128734.25,Distributor
SALE007932,2025-08-03,2025-08,HCP0239,T011,REP035,PROD012,38,55998.7,7170.61,48828.09,Hospital
SALE007933,2025-08-04,2025-08,HCP0395,T011,REP035,PROD015,50,163009.5,7271.22,155738.28,Distributor
SALE007934,2025-08-10,2025-08,HCP0071,T011,REP035,PROD024,48,6137.76,442.08,5695.68,Distributor
SALE007935,2025-08-30,2025-08,HCP0347,T011,REP035,PROD014,64,100671.36,12731.73,87939.63,Hospital
SALE007936,2025-08-05,2025-08,HCP0287,T011,REP035,PROD024,113,14449.31,1226.76,13222.55,Distributor
SALE007937,2025-08-25,2025-08,HCP0479,T011,REP035,PROD017,31,118655.29,16578.79,102076.5,Distributor
SALE007938,2025-08-02,2025-08,HCP0359,T011,REP035,PROD009,36,41619.24,5345.53,36273.71,Distributor
SALE007939,2025-08-13,2025-08,HCP0347,T011,REP035,PROD022,14,42490.42,6248.55,36241.87,Retail
SALE007940,2025-08-19,2025-08,HCP0011,T011,REP035,PROD003,28,113216.6,12098.86,101117.74,Retail
SALE007941,2025-08-09,2025-08,HCP0323,T011,REP035,PROD024,23,2941.01,347.21,2593.8,Hospital
SALE007942,2025-08-16,2025-08,HCP0479,T011,REP035,PROD009,33,38150.97,1354.17,36796.8,Hospital
SALE007943,2025-08-14,2025-08,HCP0311,T011,REP035,PROD025,45,11782.8,1572.04,10210.76,Hospital
SALE007944,2025-08-09,2025-08,HCP0071,T011,REP035,PROD008,52,219242.4,13183.21,206059.19,Retail
SALE007945,2025-08-22,2025-08,HCP0287,T011,REP035,PROD008,120,505944.0,20513.43,485430.57,Retail
SALE007946,2025-08-30,2025-08,HCP0491,T011,REP035,PROD020,39,166735.92,12991.21,153744.71,Hospital
SALE007947,2025-08-30,2025-08,HCP0468,T012,REP036,PROD019,45,64877.85,7028.91,57848.94,Hospital
SALE007948,2025-08-13,2025-08,HCP0024,T012,REP036,PROD016,69,14902.62,1539.86,13362.76,Distributor
SALE007949,2025-08-04,2025-08,HCP0300,T012,REP036,PROD018,25,80147.0,7008.07,73138.93,Retail
SALE007950,2025-08-20,2025-08,HCP0012,T012,REP036,PROD019,20,28834.6,2973.41,25861.19,Hospital
SALE007951,2025-08-22,2025-08,HCP0384,T012,REP036,PROD010,44,10715.76,1685.0,9030.76,Retail
SALE007952,2025-08-05,2025-08,HCP0396,T012,REP036,PROD025,43,11259.12,1358.88,9900.24,Hospital
SALE007953,2025-08-19,2025-08,HCP0456,T012,REP036,PROD013,24,27333.36,2210.45,25122.91,Retail
SALE007954,2025-08-24,2025-08,HCP0228,T012,REP036,PROD006,113,417572.29,39523.41,378048.88,Retail
SALE007955,2025-08-18,2025-08,HCP0372,T012,REP036,PROD023,32,106716.8,12467.1,94249.7,Distributor
SALE007956,2025-08-25,2025-08,HCP0048,T012,REP036,PROD007,45,118868.85,11486.16,107382.69,Distributor
SALE007957,2025-08-18,2025-08,HCP0144,T012,REP036,PROD006,8,29562.64,3626.46,25936.18,Retail
SALE007958,2025-08-17,2025-08,HCP0384,T012,REP036,PROD010,56,13638.24,921.48,12716.76,Hospital
SALE007959,2025-08-20,2025-08,HCP0180,T012,REP036,PROD008,93,392106.6,27946.16,364160.44,Retail
SALE007960,2025-08-09,2025-08,HCP0336,T012,REP036,PROD008,27,113837.4,9133.19,104704.21,Hospital
SALE007961,2025-08-02,2025-08,HCP0096,T012,REP036,PROD011,68,290621.8,40769.65,249852.15,Hospital
SALE007962,2025-08-01,2025-08,HCP0084,T012,REP036,PROD021,50,75485.0,11830.62,63654.38,Retail
SALE007963,2025-08-09,2025-08,HCP0336,T012,REP036,PROD008,26,109621.2,16886.66,92734.54,Hospital
SALE007964,2025-08-26,2025-08,HCP0216,T012,REP036,PROD007,35,92453.55,13667.02,78786.53,Retail
SALE007965,2025-08-25,2025-08,HCP0336,T012,REP036,PROD008,47,198161.4,15596.99,182564.41,Distributor
SALE007966,2025-08-07,2025-08,HCP0468,T012,REP036,PROD011,72,307717.2,33915.55,273801.65,Hospital
SALE007967,2025-08-02,2025-08,HCP0048,T012,REP036,PROD007,30,79245.9,3666.67,75579.23,Distributor
SALE007968,2025-08-28,2025-08,HCP0084,T012,REP036,PROD021,63,95111.1,8736.38,86374.72,Retail
SALE007969,2025-08-25,2025-08,HCP0036,T012,REP036,PROD005,87,48597.33,5245.49,43351.84,Hospital
SALE007970,2025-08-18,2025-08,HCP0168,T012,REP036,PROD009,44,50867.96,2125.47,48742.49,Distributor
SALE007971,2025-08-26,2025-08,HCP0253,T001,REP037,PROD014,28,44043.72,1261.71,42782.01,Retail
SALE007972,2025-08-20,2025-08,HCP0337,T001,REP037,PROD002,62,80879.62,4330.33,76549.29,Hospital
SALE007973,2025-08-26,2025-08,HCP0421,T001,REP037,PROD014,63,99098.37,15053.12,84045.25,Distributor
SALE007974,2025-08-28,2025-08,HCP0301,T001,REP037,PROD010,34,8280.36,851.08,7429.28,Retail
SALE007975,2025-08-28,2025-08,HCP0457,T001,REP037,PROD003,50,202172.5,8767.51,193404.99,Hospital
SALE007976,2025-08-16,2025-08,HCP0457,T001,REP037,PROD003,34,137477.3,15256.91,122220.39,Retail
SALE007977,2025-08-31,2025-08,HCP0373,T001,REP037,PROD024,16,2045.92,283.67,1762.25,Distributor
SALE007978,2025-08-26,2025-08,HCP0205,T001,REP037,PROD009,43,49711.87,6120.1,43591.77,Retail
SALE007979,2025-08-24,2025-08,HCP0205,T001,REP037,PROD025,70,18328.8,1999.46,16329.34,Hospital
SALE007980,2025-08-15,2025-08,HCP0349,T001,REP037,PROD002,21,27394.71,985.16,26409.55,Hospital
SALE007981,2025-08-17,2025-08,HCP0229,T001,REP037,PROD008,7,29513.4,3530.89,25982.51,Distributor
SALE007982,2025-08-22,2025-08,HCP0265,T001,REP037,PROD023,81,270126.9,9642.12,260484.78,Retail
SALE007983,2025-08-04,2025-08,HCP0469,T001,REP037,PROD019,45,64877.85,6659.99,58217.86,Distributor
SALE007984,2025-08-09,2025-08,HCP0241,T001,REP037,PROD008,84,354160.8,12649.76,341511.04,Distributor
SALE007985,2025-08-11,2025-08,HCP0061,T001,REP037,PROD003,23,92999.35,14666.89,78332.46,Hospital
SALE007986,2025-08-27,2025-08,HCP0373,T001,REP037,PROD008,52,219242.4,5558.69,213683.71,Hospital
SALE007987,2025-08-09,2025-08,HCP0481,T001,REP037,PROD004,86,209746.26,22033.06,187713.2,Hospital
SALE007988,2025-08-31,2025-08,HCP0457,T001,REP037,PROD003,28,113216.6,13154.06,100062.54,Retail
SALE007989,2025-08-05,2025-08,HCP0481,T001,REP037,PROD012,79,116418.35,13997.12,102421.23,Distributor
SALE007990,2025-08-06,2025-08,HCP0313,T001,REP037,PROD005,21,11730.39,1176.11,10554.28,Distributor
SALE007991,2025-08-24,2025-08,HCP0265,T001,REP037,PROD007,55,145284.15,14842.99,130441.16,Distributor
SALE007992,2025-08-31,2025-08,HCP0337,T001,REP037,PROD010,47,11446.38,1486.55,9959.83,Distributor
SALE007993,2025-08-01,2025-08,HCP0301,T001,REP037,PROD002,42,54789.42,1269.64,53519.78,Retail
SALE007994,2025-08-08,2025-08,HCP0013,T001,REP037,PROD006,28,103469.24,12620.01,90849.23,Hospital
SALE007995,2025-08-01,2025-08,HCP0253,T001,REP037,PROD006,46,169985.18,25710.07,144275.11,Hospital
SALE007996,2025-08-26,2025-08,HCP0157,T001,REP037,PROD001,82,133403.34,19725.75,113677.59,Distributor
SALE007997,2025-08-28,2025-08,HCP0145,T001,REP037,PROD019,31,44693.63,5832.68,38860.95,Distributor
SALE007998,2025-08-15,2025-08,HCP0145,T001,REP037,PROD003,19,76825.55,7306.76,69518.79,Distributor
SALE007999,2025-08-20,2025-08,HCP0169,T001,REP037,PROD018,41,131441.08,4521.36,126919.72,Retail
SALE008000,2025-08-07,2025-08,HCP0025,T001,REP037,PROD021,31,46800.7,7316.04,39484.66,Distributor
SALE008001,2025-08-01,2025-08,HCP0265,T001,REP037,PROD023,39,130061.1,6069.84,123991.26,Distributor
SALE008002,2025-08-22,2025-08,HCP0481,T001,REP037,PROD004,108,263402.28,35583.95,227818.33,Distributor
SALE008003,2025-08-15,2025-08,HCP0266,T002,REP038,PROD024,69,8823.03,457.01,8366.02,Hospital
SALE008004,2025-08-31,2025-08,HCP0170,T002,REP038,PROD011,122,521409.7,60833.33,460576.37,Distributor
SALE008005,2025-08-19,2025-08,HCP0290,T002,REP038,PROD002,37,48266.87,5479.82,42787.05,Hospital
SALE008006,2025-08-14,2025-08,HCP0338,T002,REP038,PROD004,111,270719.01,40616.87,230102.14,Retail
SALE008007,2025-08-07,2025-08,HCP0458,T002,REP038,PROD018,61,195558.68,10985.91,184572.77,Retail
SALE008008,2025-08-20,2025-08,HCP0422,T002,REP038,PROD005,8,4468.72,713.37,3755.35,Distributor
SALE008009,2025-08-08,2025-08,HCP0182,T002,REP038,PROD007,6,15849.18,1755.02,14094.16,Hospital
SALE008010,2025-08-27,2025-08,HCP0230,T002,REP038,PROD008,27,113837.4,9796.44,104040.96,Hospital
SALE008011,2025-08-17,2025-08,HCP0254,T002,REP038,PROD010,33,8036.82,968.93,7067.89,Distributor
SALE008012,2025-08-24,2025-08,HCP0086,T002,REP038,PROD021,16,24155.2,3579.55,20575.65,Distributor
SALE008013,2025-08-08,2025-08,HCP0242,T002,REP038,PROD024,58,7416.46,742.9,6673.56,Hospital
SALE008014,2025-08-03,2025-08,HCP0278,T002,REP038,PROD021,43,64917.1,4401.97,60515.13,Hospital
SALE008015,2025-08-10,2025-08,HCP0422,T002,REP038,PROD021,12,18116.4,1355.39,16761.01,Retail
SALE008016,2025-08-01,2025-08,HCP0122,T002,REP038,PROD022,12,36420.36,4737.09,31683.27,Distributor
SALE008017,2025-08-17,2025-08,HCP0218,T002,REP038,PROD018,27,86558.76,4514.97,82043.79,Distributor
SALE008018,2025-08-27,2025-08,HCP0146,T002,REP038,PROD008,40,168648.0,21890.96,146757.04,Distributor
SALE008019,2025-08-08,2025-08,HCP0242,T002,REP038,PROD024,48,6137.76,683.63,5454.13,Distributor
SALE008020,2025-08-25,2025-08,HCP0158,T002,REP038,PROD013,95,108194.55,6015.73,102178.82,Distributor
SALE008021,2025-08-30,2025-08,HCP0122,T002,REP038,PROD014,73,114828.27,17981.64,96846.63,Distributor
SALE008022,2025-08-10,2025-08,HCP0410,T002,REP038,PROD008,33,139134.6,12044.09,127090.51,Hospital
SALE008023,2025-08-01,2025-08,HCP0374,T002,REP038,PROD003,36,145564.2,3508.5,142055.7,Retail
SALE008024,2025-08-10,2025-08,HCP0266,T002,REP038,PROD016,38,8207.24,985.04,7222.2,Hospital
SALE008025,2025-08-22,2025-08,HCP0182,T002,REP038,PROD007,37,97736.61,3501.71,94234.9,Retail
SALE008026,2025-08-14,2025-08,HCP0338,T002,REP038,PROD004,37,90239.67,7205.9,83033.77,Retail
SALE008027,2025-08-25,2025-08,HCP0062,T002,REP038,PROD019,131,188866.63,24470.01,164396.62,Retail
SALE008028,2025-08-16,2025-08,HCP0350,T002,REP038,PROD002,25,32612.75,2233.39,30379.36,Retail
SALE008029,2025-08-31,2025-08,HCP0374,T002,REP038,PROD019,44,63436.12,9404.28,54031.84,Retail
SALE008030,2025-08-28,2025-08,HCP0446,T002,REP038,PROD006,78,288235.74,12411.63,275824.11,Retail
SALE008031,2025-08-08,2025-08,HCP0015,T003,REP039,PROD009,7,8092.63,887.43,7205.2,Hospital
SALE008032,2025-08-25,2025-08,HCP0255,T003,REP039,PROD019,51,73528.23,3704.36,69823.87,Hospital
SALE008033,2025-08-17,2025-08,HCP0327,T003,REP039,PROD024,77,9845.99,890.94,8955.05,Distributor
SALE008034,2025-08-14,2025-08,HCP0387,T003,REP039,PROD017,64,244965.76,17945.01,227020.75,Hospital
SALE008035,2025-08-31,2025-08,HCP0351,T003,REP039,PROD016,92,19870.16,966.54,18903.62,Retail
SALE008036,2025-08-27,2025-08,HCP0399,T003,REP039,PROD021,52,78504.4,12405.68,66098.72,Retail
SALE008037,2025-08-26,2025-08,HCP0051,T003,REP039,PROD024,18,2301.66,342.65,1959.01,Retail
SALE008038,2025-08-07,2025-08,HCP0075,T003,REP039,PROD019,58,83620.34,3215.76,80404.58,Distributor
SALE008039,2025-08-23,2025-08,HCP0327,T003,REP039,PROD008,122,514376.4,77148.86,437227.54,Distributor
SALE008040,2025-08-14,2025-08,HCP0123,T003,REP039,PROD011,45,192323.25,25061.22,167262.03,Retail
SALE008041,2025-08-06,2025-08,HCP0483,T003,REP039,PROD025,24,6284.16,998.71,5285.45,Distributor
SALE008042,2025-08-23,2025-08,HCP0003,T003,REP039,PROD020,52,222314.56,19032.0,203282.56,Hospital
SALE008043,2025-08-05,2025-08,HCP0363,T003,REP039,PROD017,24,91862.16,9313.09,82549.07,Retail
SALE008044,2025-08-06,2025-08,HCP0183,T003,REP039,PROD011,25,106846.25,16751.78,90094.47,Distributor
SALE008045,2025-08-29,2025-08,HCP0375,T003,REP039,PROD019,42,60552.66,6397.21,54155.45,Distributor
SALE008046,2025-08-16,2025-08,HCP0315,T003,REP039,PROD021,9,13587.3,997.72,12589.58,Hospital
SALE008047,2025-08-28,2025-08,HCP0447,T003,REP039,PROD024,72,9206.64,1003.42,8203.22,Retail
SALE008048,2025-08-31,2025-08,HCP0423,T003,REP039,PROD015,49,159749.31,20490.37,139258.94,Distributor
SALE008049,2025-08-10,2025-08,HCP0363,T003,REP039,PROD017,15,57413.85,8964.16,48449.69,Distributor
SALE008050,2025-08-18,2025-08,HCP0099,T003,REP039,PROD019,32,46135.36,1175.8,44959.56,Retail
SALE008051,2025-08-23,2025-08,HCP0015,T003,REP039,PROD025,17,4451.28,89.04,4362.24,Hospital
SALE008052,2025-08-31,2025-08,HCP0351,T003,REP039,PROD024,81,10357.47,617.69,9739.78,Distributor
SALE008053,2025-08-31,2025-08,HCP0375,T003,REP039,PROD003,21,84912.45,5482.4,79430.05,Retail
SALE008054,2025-08-05,2025-08,HCP0315,T003,REP039,PROD013,29,33027.81,2420.24,30607.57,Hospital
SALE008055,2025-08-20,2025-08,HCP0435,T003,REP039,PROD006,58,214329.14,31118.61,183210.53,Distributor
SALE008056,2025-08-16,2025-08,HCP0327,T003,REP039,PROD016,25,5399.5,158.42,5241.08,Distributor
SALE008057,2025-08-14,2025-08,HCP0423,T003,REP039,PROD007,12,31698.36,2569.31,29129.05,Distributor
SALE008058,2025-08-04,2025-08,HCP0135,T003,REP039,PROD012,62,91366.3,10140.14,81226.16,Distributor
SALE008059,2025-08-26,2025-08,HCP0207,T003,REP039,PROD002,38,49571.38,7074.03,42497.35,Hospital
SALE008060,2025-08-01,2025-08,HCP0183,T003,REP039,PROD003,28,113216.6,4667.27,108549.33,Hospital
SALE008061,2025-08-19,2025-08,HCP0484,T004,REP040,PROD021,24,36232.8,5162.59,31070.21,Distributor
SALE008062,2025-08-31,2025-08,HCP0184,T004,REP040,PROD017,21,80379.39,7024.07,73355.32,Retail
SALE008063,2025-08-05,2025-08,HCP0016,T004,REP040,PROD024,86,10996.82,943.14,10053.68,Hospital
SALE008064,2025-08-28,2025-08,HCP0292,T004,REP040,PROD023,23,76702.7,7741.27,68961.43,Distributor
SALE008065,2025-08-24,2025-08,HCP0292,T004,REP040,PROD015,52,169529.88,13008.04,156521.84,Hospital
SALE008066,2025-08-08,2025-08,HCP0196,T004,REP040,PROD002,40,52180.4,2401.55,49778.85,Distributor
SALE008067,2025-08-06,2025-08,HCP0136,T004,REP040,PROD008,54,227674.8,20682.15,206992.65,Hospital
SALE008068,2025-08-10,2025-08,HCP0088,T004,REP040,PROD015,24,78244.56,4815.05,73429.51,Retail
SALE008069,2025-08-01,2025-08,HCP0412,T004,REP040,PROD008,54,227674.8,30397.22,197277.58,Hospital
SALE008070,2025-08-23,2025-08,HCP0028,T004,REP040,PROD020,32,136808.96,15522.97,121285.99,Distributor
SALE008071,2025-08-26,2025-08,HCP0052,T004,REP040,PROD001,18,29283.66,2391.33,26892.33,Distributor
SALE008072,2025-08-24,2025-08,HCP0160,T004,REP040,PROD008,142,598700.4,13631.59,585068.81,Hospital
SALE008073,2025-08-23,2025-08,HCP0112,T004,REP040,PROD020,27,115432.56,11859.54,103573.02,Retail
SALE008074,2025-08-05,2025-08,HCP0352,T004,REP040,PROD002,31,40439.81,5342.19,35097.62,Distributor
SALE008075,2025-08-05,2025-08,HCP0232,T004,REP040,PROD017,56,214345.04,27085.69,187259.35,Retail
SALE008076,2025-08-20,2025-08,HCP0256,T004,REP040,PROD018,93,298146.84,11431.22,286715.62,Distributor
SALE008077,2025-08-16,2025-08,HCP0256,T004,REP040,PROD010,120,29224.8,3774.1,25450.7,Retail
SALE008078,2025-08-16,2025-08,HCP0364,T004,REP040,PROD010,55,13394.7,1537.44,11857.26,Retail
SALE008079,2025-08-17,2025-08,HCP0172,T004,REP040,PROD006,16,59125.28,3431.27,55694.01,Distributor
SALE008080,2025-08-22,2025-08,HCP0100,T004,REP040,PROD024,12,1534.44,45.11,1489.33,Retail
SALE008081,2025-08-29,2025-08,HCP0496,T004,REP040,PROD002,37,48266.87,4859.53,43407.34,Distributor
SALE008082,2025-08-03,2025-08,HCP0184,T004,REP040,PROD017,7,26793.13,2909.85,23883.28,Distributor
SALE008083,2025-08-22,2025-08,HCP0064,T004,REP040,PROD009,37,42775.33,1350.6,41424.73,Retail
SALE008084,2025-08-18,2025-08,HCP0472,T004,REP040,PROD020,73,312095.44,23899.06,288196.38,Hospital
SALE008085,2025-09-26,2025-09,HCP0085,T001,REP001,PROD020,18,76955.04,11519.53,65435.51,Retail
SALE008086,2025-09-28,2025-09,HCP0001,T001,REP001,PROD015,72,234733.68,16565.14,218168.54,Retail
SALE008087,2025-09-07,2025-09,HCP0001,T001,REP001,PROD023,79,263457.1,29113.36,234343.74,Hospital
SALE008088,2025-09-17,2025-09,HCP0313,T001,REP001,PROD005,37,20667.83,2496.11,18171.72,Retail
SALE008089,2025-09-19,2025-09,HCP0157,T001,REP001,PROD017,104,398069.36,45169.17,352900.19,Hospital
SALE008090,2025-09-20,2025-09,HCP0061,T001,REP001,PROD019,36,51902.28,3160.48,48741.8,Hospital
SALE008091,2025-09-11,2025-09,HCP0205,T001,REP001,PROD001,95,154552.65,12385.72,142166.93,Retail
SALE008092,2025-09-16,2025-09,HCP0073,T001,REP001,PROD019,50,72086.5,2753.32,69333.18,Hospital
SALE008093,2025-09-05,2025-09,HCP0181,T001,REP001,PROD022,62,188171.86,10164.0,178007.86,Retail
SALE008094,2025-09-14,2025-09,HCP0217,T001,REP001,PROD005,39,21785.01,828.65,20956.36,Retail
SALE008095,2025-09-14,2025-09,HCP0109,T001,REP001,PROD015,20,65203.8,5125.71,60078.09,Retail
